0,1,2,3,4,5,6
2013/1/9 16:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 17:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 18:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 19:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 20:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 21:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 22:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 23:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 0:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 1:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 2:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 3:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 4:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 5:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 6:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 7:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 8:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 9:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 10:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 11:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 12:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 13:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 14:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 15:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 16:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 17:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 18:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 19:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 20:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 21:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 22:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/10 23:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 0:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 1:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 2:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 3:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 4:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 5:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 6:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 7:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 8:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 9:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 10:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 11:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 12:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 13:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 14:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 15:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 16:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 17:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 18:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 19:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 20:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 21:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 22:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/11 23:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 0:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 1:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 2:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 3:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 4:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 5:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 6:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 7:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 8:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 9:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 10:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 11:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 12:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 13:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 14:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 15:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 16:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 17:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 18:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 19:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 20:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 21:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 22:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/12 23:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 0:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 1:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 2:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 3:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 4:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 5:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 6:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 7:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 8:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 9:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 10:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 11:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 12:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 13:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 14:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 15:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 16:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 17:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 18:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 19:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/13 20:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
